PRIMARY_TAG,Date,Well,OilDay,Injgas,AnnulusA,AnnulusB,WHP,WaterDay,Choke,TotLiq
3036,2016-01-22 00:00:00,G,53,26560.57491,72.52967818,71.40268102,27.86347222,81,7,134
3037,2016-01-22 00:00:00,H,29,22013.13782,83.89107534,80.03801543,56.87638889,5,7,34
3038,2016-01-23 00:00:00,A,59,10035.16759,67.43363979,75.26859214,33.57506944,1,7,60
3039,2016-01-23 00:00:00,B,53,14910.24886,72.8218728,81.55296157,29.05506944,22,7,75
3040,2016-01-23 00:00:00,C,15,15008.26734,73.68850945,67.78027553,29.54861111,49,7,64
3041,2016-01-23 00:00:00,D,21,19496.42397,74.33839885,68.66843253,32.09083333,53,7,74
3042,2016-01-23 00:00:00,F,14,9988.856618,84.30086249,85.69916187,29.85118056,43,7,57
3043,2016-01-23 00:00:00,E,95,14897.68162,80.05838205,127.6620626,37.52277778,1,7,96
3044,2016-01-23 00:00:00,G,53,26524.83246,73.40262049,71.04849443,27.364375,81,7,134
3045,2016-01-23 00:00:00,H,30,21984.9276,84.00461771,84.0214033,57.06166667,4,7,34
3046,2016-01-24 00:00:00,A,59,10093.90791,67.55246938,74.98035505,33.64156836,1,7,60
3047,2016-01-24 00:00:00,B,53,14871.77424,73.38925315,81.32383233,29.05968078,22,7,75
3048,2016-01-24 00:00:00,C,15,14991.12919,72.98901972,62.43856044,29.36405274,49,7,64
3049,2016-01-24 00:00:00,D,21,19430.74261,74.07900767,70.35886457,32.0723109,53,7,74
3050,2016-01-24 00:00:00,F,14,9982.31059,84.5089884,84.01353695,29.74941013,43,7,57
3051,2016-01-24 00:00:00,E,95,14878.55704,79.82734357,128.4292844,37.51179736,1,7,96
3052,2016-01-24 00:00:00,G,53,26538.26756,72.62656193,71.92913148,27.38049965,81,7,134
3053,2016-01-24 00:00:00,H,30,21969.0242,83.40113608,82.23258782,57.06960444,4,7,34
3054,2016-01-25 00:00:00,A,57,10048.50999,67.58673525,76.23035724,33.67333333,1,7,58
3055,2016-01-25 00:00:00,B,53,14859.44657,72.62809293,81.24022569,29.04111111,22,7,75
3056,2016-01-25 00:00:00,C,15,15001.95483,72.52105696,61.89901545,29.50194444,49,7,64
3057,2016-01-25 00:00:00,D,21,19460.9382,74.72060647,69.85240362,31.99201389,53,7,74
3058,2016-01-25 00:00:00,F,14,9998.555806,84.28449761,84.38711157,29.65152778,43,7,57
3059,2016-01-25 00:00:00,E,95,14859.18326,79.5401545,128.5941202,37.45763889,1,7,96
3060,2016-01-25 00:00:00,G,53,26596.19611,73.28224156,72.06954245,27.54402778,81,7,134
3061,2016-01-25 00:00:00,H,30,21997.29493,83.23462763,81.4407025,56.87840278,4,7,34
3062,2016-01-26 00:00:00,A,57,10059.69127,67.55984053,74.4071839,33.61791667,1,7,58
3063,2016-01-26 00:00:00,B,53,14920.97582,73.11410408,82.82749597,29.03520833,22,7,75
3064,2016-01-26 00:00:00,C,15,14986.81837,72.51268332,62.77237601,29.3575,49,7,64
3065,2016-01-26 00:00:00,D,21,19488.8651,74.13973911,70.64561634,31.95416667,53,7,74
3066,2016-01-26 00:00:00,F,14,9979.923257,84.01845965,85.40412702,29.58597222,43,7,57
3067,2016-01-26 00:00:00,E,95,14884.54637,79.0756372,127.8847692,37.42125,1,7,96
3068,2016-01-26 00:00:00,G,53,26505.39659,72.48426232,71.81957924,27.64319444,81,7,134
3069,2016-01-26 00:00:00,H,30,21939.25682,83.01662456,81.80515522,56.7475,4,7,34
3070,2016-01-27 00:00:00,A,57,10035.93523,67.21069129,74.28625925,33.52519084,1,7,58
3071,2016-01-27 00:00:00,B,53,14880.28484,73.02373231,81.38509505,28.9814018,22,7,75
3072,2016-01-27 00:00:00,C,15,14982.2344,73.18554639,60.80859403,29.94892436,49,7,64
3073,2016-01-27 00:00:00,D,21,19398.83593,74.15173411,71.67890914,31.96266482,53,7,74
3074,2016-01-27 00:00:00,F,14,10039.7114,84.10427099,84.00504518,29.65301874,43,7,57
3075,2016-01-27 00:00:00,E,95,14850.35302,79.29267209,128.7000208,37.32623178,1,7,96
3076,2016-01-27 00:00:00,G,53,26514.19936,72.89059598,69.30285322,27.47883414,81,7,134
3077,2016-01-27 00:00:00,H,30,21996.83517,83.89898758,81.71946759,56.79007634,4,7,34
3078,2016-01-28 00:00:00,A,55,10118.65761,67.24850788,74.27470552,33.49736111,1,7,56
3079,2016-01-28 00:00:00,B,53,14852.40205,73.40578502,80.4103139,28.94131944,22,7,75
3080,2016-01-28 00:00:00,C,19,14966.16913,73.40965825,61.44971122,29.96326389,42,7,61
3081,2016-01-28 00:00:00,D,21,19439.43624,74.43149857,73.07725754,31.91305556,53,7,74
3082,2016-01-28 00:00:00,F,14,9949.847282,84.28383345,84.29957647,29.57131944,43,7,57
3083,2016-01-28 00:00:00,E,95,14983.62258,79.64079286,127.3233286,37.11138889,1,7,96
3084,2016-01-28 00:00:00,G,53,26605.79605,72.68942914,71.24529748,27.4725,81,7,134
3085,2016-01-28 00:00:00,H,30,21931.41975,83.55057972,85.76730538,56.97576389,4,7,34
3086,2016-01-29 00:00:00,A,55,10078.64151,67.57202947,74.73383186,33.58361111,1,7,56
3087,2016-01-29 00:00:00,B,53,14881.33874,72.9678154,82.05354676,28.910625,22,7,75
3088,2016-01-29 00:00:00,C,19,14938.35015,73.66802877,62.27300896,30.35472222,42,7,61
3089,2016-01-29 00:00:00,D,21,19506.93284,74.35640965,71.93639874,32.20493056,53,7,74
3090,2016-01-29 00:00:00,F,14,10050.86395,84.4818359,84.96954559,29.55270833,43,7,57
3091,2016-01-29 00:00:00,E,97,14991.23966,78.61995314,127.9771099,37.05020833,1,7,98
3092,2016-01-29 00:00:00,G,53,26562.20995,72.88797122,69.51671611,27.301875,81,7,134
3093,2016-01-29 00:00:00,H,30,21915.67656,83.24386583,85.86781709,56.77125,4,7,34
3094,2016-01-30 00:00:00,A,55,10069.72811,66.95320759,74.81822747,33.61865248,1,7,56
3095,2016-01-30 00:00:00,B,56,14838.06597,72.78739073,82.38590855,28.97453901,21,7,77
3096,2016-01-30 00:00:00,C,19,14966.42215,74.20840334,63.48971587,31.01932059,42,7,61
3097,2016-01-30 00:00:00,D,21,19466.01458,74.77204116,71.71720204,31.95771955,56,7,77
3098,2016-01-30 00:00:00,F,13,9982.774521,84.35587426,83.68942429,29.81882519,49,7,62
3099,2016-01-30 00:00:00,E,97,14863.3552,80.00955771,125.9018471,37.68179887,1,7,98
3100,2016-01-30 00:00:00,G,51,26503.20692,72.72649184,78.27002615,27.51333333,90,7,141
3101,2016-01-30 00:00:00,H,30,21964.38441,82.7402417,85.34141324,57.03800425,7,7,37
3102,2016-01-31 00:00:00,A,55,10013.56515,67.06077626,74.62766764,33.60777238,1,7,56
3103,2016-01-31 00:00:00,B,56,14851.10653,73.05477518,77.7624387,29.04892436,21,7,77
3104,2016-01-31 00:00:00,C,19,14953.14319,74.09712084,64.29539025,30.73381944,42,7,61
3105,2016-01-31 00:00:00,D,21,19466.04486,74.06035527,71.88308118,31.90867453,56,7,77
3106,2016-01-31 00:00:00,F,13,9983.516125,84.40278181,84.73586864,29.88006944,49,7,62
3107,2016-01-31 00:00:00,E,97,14952.32155,79.22726441,127.9692002,37.1092297,1,7,98
3108,2016-01-31 00:00:00,G,51,26562.96641,72.47434562,85.29688666,27.74378904,90,7,141
3109,2016-01-31 00:00:00,H,30,21959.68999,83.20398948,84.54074959,57.04868056,7,7,37
3110,2016-02-01 00:00:00,A,55,10026.18844,67.80076004,74.47299807,33.52784722,1,7,56
3111,2016-02-01 00:00:00,B,56,14847.39591,73.38035021,81.09534636,29.068125,21,7,77
3112,2016-02-01 00:00:00,C,19,14994.3165,72.64765603,64.01015138,30.06451389,42,7,61
3113,2016-02-01 00:00:00,D,21,19456.4973,74.60794798,71.99645768,31.86631944,56,7,77
3114,2016-02-01 00:00:00,F,13,9934.004212,84.02567391,85.20878901,29.73715278,49,7,62
3115,2016-02-01 00:00:00,E,97,14973.44247,78.61413654,128.3091947,37.02048611,1,7,98
3116,2016-02-01 00:00:00,G,51,26544.46739,73.1442613,81.10635725,27.94347222,90,7,141
3117,2016-02-01 00:00:00,H,30,21944.28969,82.93340694,84.94342663,56.75083333,7,7,37
3118,2016-02-02 00:00:00,A,65,10709.08595,68.84279581,79.31778562,32.92222222,1,7,66
3119,2016-02-02 00:00:00,B,57,14905.06252,72.5676088,81.34975207,29.1075,19,7,76
3120,2016-02-02 00:00:00,C,21,14963.47102,73.08603226,68.53509834,30.57729167,43,7,64
3121,2016-02-02 00:00:00,D,23,19481.26398,74.80689203,68.77857055,32.45722222,53,7,76
3122,2016-02-02 00:00:00,F,14,10003.11763,83.77283903,84.22998897,29.82916667,49,7,63
3123,2016-02-02 00:00:00,E,94,14935.62354,78.43879219,128.8953188,36.97354167,1,7,95
3124,2016-02-02 00:00:00,G,51,26555.43724,72.83126219,79.75238659,28.01659722,90,7,141
3125,2016-02-02 00:00:00,H,30,22009.52361,83.29580109,84.57798279,56.315625,7,7,37
3126,2016-02-03 00:00:00,A,65,10988.6728,66.93604212,78.92725475,30.83907009,1,7,66
3127,2016-02-03 00:00:00,B,57,14863.0979,73.52162979,80.84891695,29.13247745,19,7,76
3128,2016-02-03 00:00:00,C,21,15030.0145,73.8728127,72.07151944,30.30804997,43,7,64
3129,2016-02-03 00:00:00,D,23,19433.14397,74.8588184,69.86999434,31.98181818,53,7,76
3130,2016-02-03 00:00:00,F,14,10059.33738,83.97488415,85.46102344,29.70888272,49,7,63
3131,2016-02-03 00:00:00,E,94,15001.08168,79.0460624,128.0420862,36.8463567,1,7,95
3132,2016-02-03 00:00:00,G,51,26592.00308,72.74545204,78.83951948,27.53678001,90,7,141
3133,2016-02-04 00:00:00,A,61,10883.39012,65.76200199,74.47424303,31.31972222,1,7,62
3134,2016-02-04 00:00:00,B,57,14899.40791,72.62207433,82.14073769,29.00520833,19,7,76
3135,2016-02-04 00:00:00,C,21,14891.68106,73.04833269,74.14747436,30.08916667,43,7,64
3136,2016-02-04 00:00:00,D,23,19452.86882,74.50692644,70.01144717,31.87111111,53,7,76
3137,2016-02-04 00:00:00,F,14,9948.718766,83.81153671,85.37770401,29.47513889,49,7,63
3138,2016-02-04 00:00:00,E,94,15038.86985,78.67494397,129.0629563,36.77256944,1,7,95
3139,2016-02-04 00:00:00,G,47,26520.88836,73.0016585,77.50492147,27.71,79,7,126
3140,2016-02-05 00:00:00,A,63,10057.91592,66.43050762,74.14593878,31.66854167,1,7,64
3141,2016-02-05 00:00:00,B,57,14885.43424,73.51250135,81.73424966,28.95569444,19,7,76
3142,2016-02-05 00:00:00,C,21,14932.7482,73.15146423,73.08682193,30.01916667,43,7,64
3143,2016-02-05 00:00:00,D,23,19407.32266,74.29884229,67.27831241,32.20861111,53,7,76
3144,2016-02-05 00:00:00,F,14,10006.27321,84.55500915,85.76088511,29.62048611,49,7,63
3145,2016-02-05 00:00:00,E,94,14955.5015,78.35750237,127.8824547,36.76555556,1,7,95
3146,2016-02-05 00:00:00,G,47,26548.97516,72.46181075,78.18724079,27.4025,79,7,126
3147,2016-02-06 00:00:00,A,62,9992.744847,66.88560666,73.88642461,31.66939625,1,7,63
3148,2016-02-06 00:00:00,B,57,14907.97557,73.55992574,79.65526241,29.04538515,19,7,76
3149,2016-02-06 00:00:00,C,22,14966.94614,73.00326556,74.52157026,29.34024983,43,7,65
3150,2016-02-06 00:00:00,D,23,19478.74888,74.43898777,70.47225141,32.22179042,53,7,76
3151,2016-02-06 00:00:00,F,14,10029.76038,84.57410364,84.11483498,29.74871617,49,7,63
3152,2016-02-06 00:00:00,E,94,14975.72936,78.27351196,129.3076538,36.8259542,1,7,95
3153,2016-02-06 00:00:00,G,47,26504.5339,72.4883366,81.0986288,27.93664122,79,7,126
3154,2016-02-07 00:00:00,A,63,10059.31615,66.64081944,74.29948855,31.51909722,1,7,64
3155,2016-02-07 00:00:00,B,57,14937.32552,73.23430595,82.69876856,29.04152778,19,7,76
3156,2016-02-07 00:00:00,C,22,14987.08099,72.19331108,73.45886781,29.16597222,43,7,65
3157,2016-02-07 00:00:00,D,23,19449.77909,75.0365803,72.19487689,32.03611111,53,7,76
3158,2016-02-07 00:00:00,F,14,9985.161544,83.93960968,85.18791341,29.68833333,49,7,63
3159,2016-02-07 00:00:00,E,94,14964.30696,78.89311862,127.7224599,36.81208333,1,7,95
3160,2016-02-07 00:00:00,G,47,26582.58412,72.42054126,84.15767743,27.94201389,79,7,126
3161,2016-02-08 00:00:00,A,63,10108.43303,66.53016333,74.7862662,31.61756944,1,7,64
3162,2016-02-08 00:00:00,B,57,14891.71367,73.37321537,83.08627608,29.04111111,19,7,76
3163,2016-02-08 00:00:00,C,22,14952.47419,72.81350742,72.66410763,29.52034722,43,7,65
3164,2016-02-08 00:00:00,D,23,19438.50847,74.68812461,71.1656911,31.98986111,53,7,76
3165,2016-02-08 00:00:00,F,14,9969.008269,84.11919272,84.26061803,29.83291667,49,7,63
3166,2016-02-08 00:00:00,E,94,14936.96989,78.65015726,127.5365189,36.70923611,1,7,95
3167,2016-02-08 00:00:00,G,47,26553.32604,72.5015801,81.88123203,28.07236111,79,7,126
3168,2016-02-09 00:00:00,A,63,10128.3353,66.49756479,75.9013248,31.74045802,1,7,64
3169,2016-02-09 00:00:00,B,57,14866.51382,73.5953837,81.67661441,29.05232477,19,7,76
3170,2016-02-09 00:00:00,C,22,14990.7696,72.09764343,73.96353843,29.37390701,43,7,65
3171,2016-02-09 00:00:00,D,23,19466.88781,74.99616219,69.49156377,32.32796669,53,7,76
3172,2016-02-09 00:00:00,F,14,10002.35549,84.59863996,86.17921348,29.82269257,49,7,63
3173,2016-02-09 00:00:00,E,94,14934.73851,78.21235722,128.77394,36.71929216,1,7,95
3174,2016-02-09 00:00:00,G,47,26483.04061,72.3563889,79.60732025,27.97383761,79,7,126
3175,2016-02-10 00:00:00,A,63,10029.99879,66.5873979,74.40985109,31.61027778,1,7,64
3176,2016-02-10 00:00:00,B,57,14929.25761,73.03566726,82.57515225,29.01944444,19,7,76
3177,2016-02-10 00:00:00,C,22,14991.07103,72.61803403,72.97428437,29.85541667,43,7,65
3178,2016-02-10 00:00:00,D,23,19481.20368,74.69702812,70.43432957,32.11138889,53,7,76
3179,2016-02-10 00:00:00,F,14,10056.27174,84.23912387,84.9748571,29.81930556,49,7,63
3180,2016-02-10 00:00:00,E,94,14927.14839,77.27451455,127.2531466,36.31076389,1,7,95
3181,2016-02-10 00:00:00,G,47,26521.81002,73.05454744,75.93260435,28.04590278,79,7,126
3182,2016-02-11 00:00:00,A,63,10007.24684,67.02202993,75.11504891,31.69284722,1,7,64
3183,2016-02-11 00:00:00,B,57,14927.26974,73.23940454,81.89778165,28.98888889,19,7,76
3184,2016-02-11 00:00:00,C,22,14961.5211,73.3480645,73.25181382,30.43902778,43,7,65
3185,2016-02-11 00:00:00,D,24,19493.3192,74.98207097,71.27160314,32.07770833,56,7,80
3186,2016-02-11 00:00:00,F,13,9939.28511,85.08051541,86.29367345,29.933125,51,7,64
3187,2016-02-11 00:00:00,E,94,14954.65881,77.63014565,127.7062754,36.20875,1,7,95
3188,2016-02-11 00:00:00,G,47,26529.22152,72.51695247,72.95622464,27.99611111,79,7,126
3189,2016-02-12 00:00:00,A,63,10007.28904,66.68739306,74.10177343,31.54600972,1,7,64
3190,2016-02-12 00:00:00,B,55,14988.99397,72.8305813,81.12119599,28.95128383,17,7,72
3191,2016-02-12 00:00:00,C,22,15010.83741,72.92882455,73.7791848,30.1629424,43,7,65
3192,2016-02-12 00:00:00,D,24,19441.40008,75.08200316,70.89507287,32.01943095,56,7,80
3193,2016-02-12 00:00:00,F,13,9919.560282,84.71089164,86.07106494,29.98646773,51,7,64
3194,2016-02-12 00:00:00,E,88,14945.32663,77.5217588,127.0288963,36.53268563,1,7,89
3195,2016-02-12 00:00:00,G,47,26503.15461,72.8777922,73.33188762,27.8166551,79,7,126
3196,2016-02-13 00:00:00,A,63,9970.562834,67.01523763,75.29851667,31.59548611,1,7,64
3197,2016-02-13 00:00:00,B,55,14933.23259,72.96150197,81.35462859,28.86034722,17,7,72
3198,2016-02-13 00:00:00,C,18,14947.72266,72.87668881,74.2101726,29.96104167,40,7,58
3199,2016-02-13 00:00:00,D,24,19453.28624,75.04610991,71.97709036,32.00138889,56,7,80
3200,2016-02-13 00:00:00,F,13,10015.3242,84.53703719,85.74165479,30.07152778,51,7,64
3201,2016-02-13 00:00:00,E,88,14941.27811,76.73438711,127.6674526,36.12819444,1,7,89
3202,2016-02-13 00:00:00,G,47,26516.61289,73.66190879,73.49883632,27.60791667,79,7,126
3203,2016-02-14 00:00:00,A,63,10039.20772,66.35162677,75.14736301,31.70666667,1,7,64
3204,2016-02-14 00:00:00,B,55,14902.76434,73.25329913,80.18580966,28.998125,17,7,72
3205,2016-02-14 00:00:00,C,18,14948.9152,73.10260145,73.67287237,29.79861111,40,7,58
3206,2016-02-14 00:00:00,D,24,19437.31316,75.36640672,71.33903849,32.04423611,56,7,80
3207,2016-02-14 00:00:00,F,13,9934.877846,84.89315508,86.38555159,29.95319444,51,7,64
3208,2016-02-14 00:00:00,E,88,14932.81363,77.57911493,128.9090994,36.41986111,1,7,89
3209,2016-02-14 00:00:00,G,47,26529.87,73.15304553,75.0849259,28.00604167,79,7,126
3210,2016-02-15 00:00:00,A,63,9992.15424,66.57353627,75.40869319,31.66766135,1,7,64
3211,2016-02-15 00:00:00,B,55,14872.37313,73.12853708,81.22335769,28.955517,17,7,72
3212,2016-02-15 00:00:00,C,18,14979.28296,73.92306362,72.75641766,30.12234559,40,7,58
3213,2016-02-15 00:00:00,D,24,19482.45832,75.2453953,71.4132193,32.17265788,56,7,80
3214,2016-02-15 00:00:00,F,13,10012.55423,85.22390574,85.70489151,30.13643303,51,7,64
3215,2016-02-15 00:00:00,E,94,14940.35773,77.62596244,128.8253829,36.396322,1,7,95
3216,2016-02-15 00:00:00,G,47,26560.291,73.28262981,74.47339379,28.12560722,79,7,126
3217,2016-02-16 00:00:00,A,63,10058.81676,66.76367447,75.25752282,31.70625,1,7,64
3218,2016-02-16 00:00:00,B,55,14926.17214,73.08926486,82.66454268,28.93458333,17,7,72
3219,2016-02-16 00:00:00,C,19,15013.43165,73.14214381,73.63045481,29.89625,43,7,62
3220,2016-02-16 00:00:00,D,24,19399.78144,75.42646204,72.48487563,31.98263889,56,7,80
3221,2016-02-16 00:00:00,F,13,10030.24677,84.41967814,84.63718879,30.03645833,51,7,64
3222,2016-02-16 00:00:00,E,94,14996.75311,77.60964807,128.6830679,36.35298611,1,7,95
3223,2016-02-16 00:00:00,G,47,26473.30739,73.10187024,73.75147112,27.70798611,79,7,126
3224,2016-02-17 00:00:00,A,63,10026.55372,66.3346638,75.45719442,31.66694444,1,7,64
3225,2016-02-17 00:00:00,B,55,14850.01166,72.45105219,81.95915187,28.88979167,17,7,72
3226,2016-02-17 00:00:00,C,19,14913.74932,73.25490739,75.30041915,30.596875,43,7,62
3227,2016-02-17 00:00:00,D,24,19477.1175,74.9206326,72.8092282,32.1875,56,7,80
3228,2016-02-17 00:00:00,F,13,9875.183196,85.27682772,84.57621647,29.89868056,51,7,64
3229,2016-02-17 00:00:00,E,94,14949.42324,78.4835583,129.0064794,36.49875,1,7,95
3230,2016-02-17 00:00:00,G,47,26551.40316,73.60550585,72.12153882,27.94638889,79,7,126
3231,2016-02-18 00:00:00,A,63,10094.70212,66.72597028,74.88825513,31.82616239,1,7,64
3232,2016-02-18 00:00:00,B,55,14931.39842,73.04895112,81.04122943,29.02102706,17,7,72
3233,2016-02-18 00:00:00,C,19,14978.09589,74.04327793,75.50737695,30.30013879,43,7,62
3234,2016-02-18 00:00:00,D,24,19399.09518,75.50357256,70.93617892,31.88230396,56,7,80
3235,2016-02-18 00:00:00,F,13,9929.580408,84.94565208,83.86663907,30.13816794,51,7,64
3236,2016-02-18 00:00:00,E,94,14923.93984,78.82990941,128.7853358,36.57446218,1,7,95
3237,2016-02-18 00:00:00,G,47,26499.34362,73.19274295,73.19712028,27.8000694,79,7,126
3238,2016-02-19 00:00:00,A,63,10038.77547,67.00921509,75.51679762,31.62898246,1,7,64
3239,2016-02-19 00:00:00,B,55,14908.93986,72.34404205,75.13443775,28.96884211,17,7,72
3240,2016-02-19 00:00:00,C,19,14937.46132,73.67627436,75.08776827,30.23772791,43,7,62
3241,2016-02-19 00:00:00,D,24,19484.87398,74.64734096,71.43004503,31.99158485,56,7,80
3242,2016-02-19 00:00:00,F,13,9971.54955,84.43010738,85.56499359,30.11494737,51,7,64
3243,2016-02-19 00:00:00,E,94,14981.97752,78.55859285,128.2007255,36.57810526,1,7,95
3244,2016-02-19 00:00:00,G,47,26519.15719,73.29029179,73.83360292,28.04449123,79,7,126
3245,2016-02-20 00:00:00,A,63,10067.71026,66.71278889,74.1468834,31.63104167,1,7,64
3246,2016-02-20 00:00:00,B,55,14906.72218,73.01911524,74.51028769,29.03979167,17,7,72
3247,2016-02-20 00:00:00,C,19,15015.74782,73.53824016,74.006907,29.83784722,43,7,62
3248,2016-02-20 00:00:00,D,24,19457.3642,75.61930889,70.94726802,32.00493056,56,7,80
3249,2016-02-20 00:00:00,F,13,10002.72151,84.28192561,85.88655783,30.11298611,51,7,64
3250,2016-02-20 00:00:00,E,95,14946.75127,78.94585992,127.7964465,36.53541667,1,7,96
3251,2016-02-20 00:00:00,G,45,26536.05386,72.95103362,72.63594847,27.96770833,83,7,128
3252,2016-02-21 00:00:00,A,59,9988.178933,66.27353606,73.12041124,31.67229167,1,7,60
3253,2016-02-21 00:00:00,B,57,14876.89922,73.15396944,78.74791463,29.066875,12,7,69
3254,2016-02-21 00:00:00,C,15,14922.36201,73.78642925,74.0327001,30.08194444,44,7,59
3255,2016-02-21 00:00:00,D,24,19457.63789,75.56264825,71.72375852,32.29611111,56,7,80
3256,2016-02-21 00:00:00,F,13,10010.21978,84.80207575,83.9312323,30.28152778,51,7,64
3257,2016-02-21 00:00:00,E,95,14942.78412,77.86656663,127.0851738,36.34326389,1,7,96
3258,2016-02-21 00:00:00,G,45,26542.35971,73.4998544,72.78430621,27.66020833,83,7,128
3259,2016-02-22 00:00:00,A,59,10023.55082,66.95446928,74.55712828,31.68729167,1,7,60
3260,2016-02-22 00:00:00,B,57,14885.61375,72.90571696,82.71964837,29.01020833,12,7,69
3261,2016-02-22 00:00:00,C,15,14907.22312,72.96275939,74.25267835,29.96548611,44,7,59
3262,2016-02-22 00:00:00,D,20,19394.01023,75.77199528,71.85951497,32.14951389,55,7,75
3263,2016-02-22 00:00:00,F,13,9993.313482,85.15117773,84.60688246,30.25229167,49,7,62
3264,2016-02-22 00:00:00,E,95,14884.21117,77.86700267,126.9942687,36.32958333,1,7,96
3265,2016-02-22 00:00:00,G,45,26499.44552,73.01322905,72.31650126,27.94715278,83,7,128
3266,2016-02-23 00:00:00,A,59,10000.36458,66.45615265,74.01796406,31.74927134,1,7,60
3267,2016-02-23 00:00:00,B,57,14953.34478,72.9564519,81.80949273,28.99972241,12,7,69
3268,2016-02-23 00:00:00,C,15,14936.98479,72.82357555,73.77983588,29.896322,44,7,59
3269,2016-02-23 00:00:00,D,20,19421.94973,74.9688956,72.65043227,32.0296322,55,7,75
3270,2016-02-23 00:00:00,F,13,9996.500528,84.83182675,84.67877939,30.1943789,49,7,62
3271,2016-02-23 00:00:00,E,95,14913.17485,78.03829501,128.6952503,36.30353921,1,7,96
3272,2016-02-23 00:00:00,G,45,26513.77689,72.72024803,71.95755985,28.02512144,83,7,128
3273,2016-02-24 00:00:00,A,59,10067.54047,66.73847906,73.75728622,31.72055556,1,7,60
3274,2016-02-24 00:00:00,B,56,14905.58673,72.76556464,82.02586943,28.93951389,12,7,68
3275,2016-02-24 00:00:00,C,15,14930.19397,74.80390276,72.93770791,30.85368056,44,7,59
3276,2016-02-24 00:00:00,D,20,19440.98685,75.90230332,71.15462596,32.51694444,55,7,75
3277,2016-02-24 00:00:00,F,13,9982.228547,85.04966661,86.1855892,29.98756944,49,7,62
3278,2016-02-24 00:00:00,E,95,14992.83103,78.18195829,128.1709968,36.18680556,1,7,96
3279,2016-02-24 00:00:00,G,45,26453.9961,73.25569217,73.68737747,27.94569444,83,7,128
3280,2016-02-25 00:00:00,A,59,10029.41026,67.33545779,73.06515611,31.83263889,1,7,60
3281,2016-02-25 00:00:00,B,56,14876.37311,72.78377199,80.06419322,28.95756944,12,7,68
3282,2016-02-25 00:00:00,C,18,14973.22402,73.9032655,75.72431441,30.37048611,43,7,61
3283,2016-02-25 00:00:00,D,22,19447.1884,75.22263539,71.85741153,32.08868056,52,7,74
3284,2016-02-25 00:00:00,F,13,9981.193678,84.99621931,86.25065309,29.92173611,49,7,62
